"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Date entered ""Downgraded (Retention)""","hs_v2_date_entered_1051605852","datetime","The date and time when the deal entered the 'Downgraded' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Churned – Closed Lost  (Retention)""","hs_v2_date_entered_1051605854","datetime","The date and time when the deal entered the 'Churned – Closed Lost ' stage, 'Retention' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","12/23/25 1:23 PM CST","HubSpot Calculation"
"Date entered ""Downgrade/Churn Request Received (Downgrade/Churn)""","hs_v2_date_entered_1051605859","datetime","The date and time when the deal entered the 'Downgrade/Churn Request Received' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","11/12/25 1:05 PM CST","HubSpot Calculation"
"Date entered ""Discovery & Retention Attempt (Downgrade/Churn)""","hs_v2_date_entered_1051605860","datetime","The date and time when the deal entered the 'Discovery & Retention Attempt' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Date entered ""Revised Proposal Sent (Downgrade/Churn)""","hs_v2_date_entered_1051605861","datetime","The date and time when the deal entered the 'Revised Proposal Sent' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/1/25 4:55 PM CDT","HubSpot Calculation"
"Date entered ""Final Negotiation & Decision (Downgrade/Churn)""","hs_v2_date_entered_1051605862","datetime","The date and time when the deal entered the 'Final Negotiation & Decision' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 4:44 PM CST","HubSpot Calculation"
"Date entered ""Quote sent for signature/ Exit Process Initiated (Downgrade/Churn)""","hs_v2_date_entered_1051605863","datetime","The date and time when the deal entered the 'Quote sent for signature/ Exit Process Initiated' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 5:48 PM CST","HubSpot Calculation"
"Date entered ""Closed Won – Retained with no changes (Downgrade/Churn)""","hs_v2_date_entered_1051605864","datetime","The date and time when the deal entered the 'Closed Won – Retained with no changes' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","12/2/25 9:33 PM CST","HubSpot Calculation"
"Date entered ""Closed Won – Readjusted Service (Downgrade/Churn)""","hs_v2_date_entered_1051605865","datetime","The date and time when the deal entered the 'Closed Won – Readjusted Service' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1)","0.14%","9/24/25 2:29 PM CDT","HubSpot Calculation"
"Date entered ""Closed lost – Churned (Downgrade/Churn)""","hs_v2_date_entered_1052367479","datetime","The date and time when the deal entered the 'Closed lost – Churned' stage, 'Downgrade/Churn' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Evaluating (Ministry (inactive))""","hs_v2_date_entered_11275784","datetime","The date and time when the deal entered the 'Evaluating' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","21.11%","6/1/25 2:49 PM CDT","HubSpot Calculation"
"Date entered ""Target Account Identified (Government)""","hs_v2_date_entered_1246459490","datetime","The date and time when the deal entered the 'Target Account Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Initial Outreach / Warm Introduction (Government)""","hs_v2_date_entered_1246459491","datetime","The date and time when the deal entered the 'Initial Outreach / Warm Introduction' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","12/17/25 3:17 PM CST","HubSpot Calculation"
"Date entered ""Discovery & Use Case Alignment (Government)""","hs_v2_date_entered_1246459492","datetime","The date and time when the deal entered the 'Discovery & Use Case Alignment' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.23%","12/17/25 5:40 PM CST","HubSpot Calculation"
"Date entered ""Internal Champion Identified (Government)""","hs_v2_date_entered_1246459493","datetime","The date and time when the deal entered the 'Internal Champion Identified' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.28%","12/22/25 11:55 AM CST","HubSpot Calculation"
"Date entered ""Legal, Compliance & Procurement Review (Government)""","hs_v2_date_entered_1246459494","datetime","The date and time when the deal entered the 'Legal, Compliance & Procurement Review' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Won – Active Government Partner (Government)""","hs_v2_date_entered_1246459495","datetime","The date and time when the deal entered the 'Closed Won – Active Government Partner' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Lost (Government)""","hs_v2_date_entered_1246459496","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Solution Design & Proposal Draft (Government)""","hs_v2_date_entered_1246787666","datetime","The date and time when the deal entered the 'Solution Design & Proposal Draft' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","12/17/25 2:50 PM CST","HubSpot Calculation"
"Date entered ""Implementation / Onboarding (Government)""","hs_v2_date_entered_1246787667","datetime","The date and time when the deal entered the 'Implementation / Onboarding' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Budget Secured / Funding Approved (Government)""","hs_v2_date_entered_1251500310","datetime","The date and time when the deal entered the 'Budget Secured / Funding Approved' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Final Approval & Contract Execution (Government)""","hs_v2_date_entered_1251500311","datetime","The date and time when the deal entered the 'Final Approval & Contract Execution' stage, 'Government' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Prospecting (Sponsorships)""","hs_v2_date_entered_1287894955","datetime","The date and time when the deal entered the 'Prospecting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""First Meeting (Sponsorships)""","hs_v2_date_entered_1287894956","datetime","The date and time when the deal entered the 'First Meeting' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Client Discussion / Identification (Sponsorships)""","hs_v2_date_entered_1287894957","datetime","The date and time when the deal entered the 'Client Discussion / Identification' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Data Dashboard Deep Dive (Sponsorships)""","hs_v2_date_entered_1287894958","datetime","The date and time when the deal entered the 'Data Dashboard Deep Dive' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Relationship Scoping (Sponsorships)""","hs_v2_date_entered_1287894959","datetime","The date and time when the deal entered the 'Relationship Scoping' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Set Client Meetings (Sponsorships)""","hs_v2_date_entered_1287894960","datetime","The date and time when the deal entered the 'Set Client Meetings' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Lost (Sponsorships)""","hs_v2_date_entered_1287894961","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Closed Won (Sponsorships)""","hs_v2_date_entered_1287894962","datetime","The date and time when the deal entered the 'Closed Won' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Contract Sent (Sponsorships)""","hs_v2_date_entered_1287970824","datetime","The date and time when the deal entered the 'Contract Sent' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","1/27/26 4:39 PM CST","HubSpot Calculation"
"Date entered ""Not Interested (Old (inactive))""","hs_v2_date_entered_22661ebc_681a_476d_a44a_c667e3320359_1906295900","datetime","The date and time when the deal entered the 'Not Interested' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Lead (Old 2 (inactive))""","hs_v2_date_entered_41740915","datetime","The date and time when the deal entered the 'Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","11/7/23 12:19 AM CST","HubSpot Processing"
"Date entered ""Working Lead (Old 2 (inactive))""","hs_v2_date_entered_41740916","datetime","The date and time when the deal entered the 'Working Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.11%","10/3/23 2:22 PM CDT","HubSpot Processing"
"Date entered ""Wants postcards (Old (inactive))""","hs_v2_date_entered_5729c1e2_e23b_456a_8004_ba1f680ebc63_174389879","datetime","The date and time when the deal entered the 'Wants postcards' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Discovery (Ministry (inactive))""","hs_v2_date_entered_6105698","datetime","The date and time when the deal entered the 'Discovery' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","53.14%","9/9/25 12:29 PM CDT","Record Merge"
"Date entered ""Negotiation (Ministry (inactive))""","hs_v2_date_entered_6105701","datetime","The date and time when the deal entered the 'Negotiation' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","12.57%","4/28/25 9:21 AM CDT","HubSpot Calculation"
"Date entered ""Verbal Yes/Contract Sent (Ministry (inactive))""","hs_v2_date_entered_6105702","datetime","The date and time when the deal entered the 'Verbal Yes/Contract Sent' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","10.88%","4/28/25 9:19 AM CDT","HubSpot Calculation"
"Date entered ""Closed won (Ministry (inactive))""","hs_v2_date_entered_6105703","datetime","The date and time when the deal entered the 'Closed won' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Sales view (1)","9.64%","6/27/25 12:06 PM CDT","HubSpot Calculation"
